Age,BootcampLoanYesNo,BootcampName,BootcampRecommend,ChildrenNumber,CityPopulation,CodeEventConferences,CodeEventDjangoGirls,CodeEventFCC,CodeEventGameJam,CodeEventGirlDev,CodeEventHackathons,CodeEventMeetup,CodeEventNodeSchool,CodeEventNone,CodeEventOther,CodeEventRailsBridge,CodeEventRailsGirls,CodeEventStartUpWknd,CodeEventWkdBootcamps,CodeEventWomenCode,CodeEventWorkshops,CommuteTime,CountryCitizen,CountryLive,EmploymentField,EmploymentFieldOther,EmploymentStatus,EmploymentStatusOther,ExpectedEarning,FinanciallySupporting,FirstDevJob,Gender,GenderOther,HasChildren,HasDebt,HasFinancialDependents,HasHighSpdInternet,HasHomeMortgage,HasServedInMilitary,HasStudentDebt,HomeMortgageOwe,HoursLearning,ID.x,ID.y,Income,IsEthnicMinority,IsReceiveDisabilitiesBenefits,IsSoftwareDev,IsUnderEmployed,JobApplyWhen,JobInterestBackEnd,JobInterestDataEngr,JobInterestDataSci,JobInterestDevOps,JobInterestFrontEnd,JobInterestFullStack,JobInterestGameDev,JobInterestInfoSec,JobInterestMobile,JobInterestOther,JobInterestProjMngr,JobInterestQAEngr,JobInterestUX,JobPref,JobRelocateYesNo,JobRoleInterest,JobWherePref,LanguageAtHome,MaritalStatus,MoneyForLearning,MonthsProgramming,NetworkID,Part1EndTime,Part1StartTime,Part2EndTime,Part2StartTime,PodcastChangeLog,PodcastCodeNewbie,PodcastCodePen,PodcastDevTea,PodcastDotNET,PodcastGiantRobots,PodcastJSAir,PodcastJSJabber,PodcastNone,PodcastOther,PodcastProgThrowdown,PodcastRubyRogues,PodcastSEDaily,PodcastSERadio,PodcastShopTalk,PodcastTalkPython,PodcastTheWebAhead,ResourceCodecademy,ResourceCodeWars,ResourceCoursera,ResourceCSS,ResourceEdX,ResourceEgghead,ResourceFCC,ResourceHackerRank,ResourceKA,ResourceLynda,ResourceMDN,ResourceOdinProj,ResourceOther,ResourcePluralSight,ResourceSkillcrush,ResourceSO,ResourceTreehouse,ResourceUdacity,ResourceUdemy,ResourceW3S,SchoolDegree,SchoolMajor,StudentDebtOwe,YouTubeCodeCourse,YouTubeCodingTrain,YouTubeCodingTut360,YouTubeComputerphile,YouTubeDerekBanas,YouTubeDevTips,YouTubeEngineeredTruth,YouTubeFCC,YouTubeFunFunFunction,YouTubeGoogleDev,YouTubeLearnCode,YouTubeLevelUpTuts,YouTubeMIT,YouTubeMozillaHacks,YouTubeOther,YouTubeSimplilearn,YouTubeTheNewBoston,BootcampFinish,Set
42,0,124,0,0,1,1,1,1,1,1,0,1,1,1,62,1,1,1,1,1,0,6,76,67,14,36,5,24,42,1,2,1,3,1,1,1,1,0,0,0,61,14,167,706,111,0,0,0,2,1,1,1,1,1,1,0,1,1,1,12,0,1,1,3,1,167,1,14,0,32,9,544,702,704,624,624,1,1,1,1,1,1,1,1,0,51,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,70,0,1,1,1,0,1,1,2,120,77,1,1,0,1,0,1,1,0,1,1,1,1,1,1,64,1,0,1.0,Train
17,0,68,1,5,2,0,1,1,1,1,1,0,1,1,62,1,1,1,1,1,1,0,76,67,12,36,2,24,63,2,0,3,3,2,0,0,1,2,0,2,61,2,55,204,102,1,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,3,86,47,275,138,142,124,124,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,70,0,1,0,1,1,1,0,2,38,77,1,1,1,1,1,1,1,1,0,0,1,1,1,1,64,1,1,1.0,Train
24,0,47,1,5,2,1,1,0,1,1,1,0,1,1,62,1,1,1,1,1,1,3,31,43,12,36,7,24,42,2,2,2,3,2,0,0,1,2,0,2,61,17,449,751,21,1,0,0,0,3,0,1,1,0,0,0,1,1,1,12,1,1,1,5,1,10,2,14,1,102,2,42,525,530,474,474,1,0,1,1,1,1,1,0,1,51,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,70,1,1,1,1,0,1,0,7,197,77,1,1,1,1,1,1,1,0,1,0,0,1,0,1,64,1,1,0.0,Train
49,1,124,1,5,3,1,1,1,1,1,1,0,1,1,62,1,1,1,1,1,1,6,79,70,14,36,9,24,41,2,2,5,3,2,2,2,2,2,2,2,61,17,174,921,111,2,2,0,2,3,1,1,1,1,0,0,1,1,1,12,1,1,0,3,0,212,2,62,5,31,12,264,17,18,921,921,1,0,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,70,1,1,0,1,1,1,0,10,197,77,1,1,1,1,1,1,1,0,1,1,1,1,1,1,64,1,1,0.0,Train
13,0,87,1,5,2,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,1,5,11,8,12,36,2,24,63,2,0,1,3,2,0,0,0,2,0,2,61,14,88,299,55,0,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,3,111,12,206,769,769,682,682,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,70,1,1,0,1,1,0,1,2,101,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,1.0,Train
13,0,60,1,5,0,1,1,1,1,1,0,1,1,1,62,1,1,1,1,1,1,6,76,67,14,36,5,24,37,2,2,3,3,2,0,0,1,2,0,2,61,10,920,446,111,0,0,0,2,1,0,1,1,1,0,0,0,1,0,12,0,1,1,3,0,151,2,14,3,82,6,220,299,304,269,269,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,70,1,1,0,1,1,1,1,7,197,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,1.0,Train
14,0,128,1,5,2,1,1,1,1,1,1,0,1,1,62,1,1,1,1,1,1,1,76,67,12,36,6,24,63,2,0,1,3,2,1,0,1,0,0,1,61,17,127,689,76,1,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,3,87,23,879,803,805,712,712,1,0,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,70,1,1,0,0,1,1,0,2,194,30,1,1,1,1,1,0,1,1,1,1,1,0,1,1,64,1,1,1.0,Train
17,0,124,1,5,2,1,1,1,1,1,0,1,1,1,62,1,1,1,1,1,1,1,76,67,7,36,2,24,63,2,2,3,3,2,1,0,1,0,0,1,61,30,11,859,31,1,0,0,1,5,1,1,1,1,1,1,1,1,1,12,1,1,1,1,2,212,3,49,1,31,7,789,195,199,179,179,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,70,1,1,0,1,1,0,0,2,107,63,1,1,0,1,1,1,1,1,1,1,1,1,1,1,64,1,1,0.0,Train
14,0,59,1,5,2,1,1,0,1,1,0,0,0,1,62,0,1,0,1,1,1,3,31,24,12,36,7,24,63,0,1,3,3,0,0,1,1,2,0,2,61,45,101,622,11,0,1,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,24,3,17,12,266,537,541,484,484,0,1,0,1,1,0,1,0,1,51,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,70,0,1,0,0,0,0,0,2,61,77,0,0,0,1,1,1,1,0,1,0,0,1,0,0,64,1,1,1.0,Train
15,1,62,1,5,2,0,1,1,1,1,1,0,1,1,62,1,1,1,1,1,1,3,76,67,7,36,2,24,63,2,1,3,3,2,1,0,1,1,0,0,40,17,110,151,85,1,0,1,1,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,49,3,111,24,170,709,711,630,630,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,45,1,1,0,1,0,0,1,6,41,77,1,1,1,1,1,1,1,1,1,1,0,1,0,1,64,1,1,1.0,Train
30,1,17,0,5,2,1,1,0,1,1,1,1,1,1,62,1,1,1,1,1,1,6,76,67,14,36,5,24,47,2,2,1,3,2,1,0,1,1,0,0,15,5,21,426,111,1,0,0,2,3,1,1,1,1,0,0,1,1,1,12,1,1,0,3,2,45,0,49,1,67,6,194,114,119,103,103,1,1,1,1,1,1,1,1,0,51,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,70,1,1,1,1,1,0,1,7,197,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,0,1.0,Train
16,0,61,0,5,0,0,1,0,0,1,0,0,0,1,62,1,1,1,1,1,1,4,76,67,12,36,2,24,63,2,1,3,3,2,1,0,1,0,0,1,61,14,202,550,111,0,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,3,23,6,952,799,801,708,708,1,1,1,0,1,1,1,1,1,51,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,70,0,1,0,0,1,0,0,4,161,66,1,1,1,0,0,1,1,0,1,0,0,0,0,1,64,1,1,1.0,Train
33,0,129,1,2,2,0,1,1,1,1,1,0,1,1,62,1,1,1,1,1,1,4,76,67,12,36,2,24,63,0,1,3,3,1,1,1,1,1,1,0,41,14,538,281,111,0,0,1,1,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,1,67,8,149,20,20,15,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,49,1,1,0,1,1,1,0,2,149,77,1,1,1,1,1,1,1,1,0,1,1,1,1,1,64,1,1,1.0,Train
13,0,141,0,5,2,1,1,1,1,0,0,0,1,1,62,1,1,1,1,0,1,6,65,67,14,36,9,22,53,2,2,1,3,2,1,0,1,0,0,1,61,36,968,839,111,0,0,0,2,3,0,1,1,1,1,0,1,1,1,12,1,1,1,3,1,172,1,14,3,32,12,723,121,126,108,108,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,28,1,1,1,1,1,1,1,4,83,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,1.0,Train
17,0,69,1,5,0,1,1,1,1,0,1,1,1,1,62,1,1,1,1,1,1,3,76,67,12,36,2,24,63,2,0,1,3,2,1,0,1,0,0,1,61,3,969,868,80,0,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,1,92,35,322,151,155,140,137,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,70,1,1,0,1,1,1,1,2,108,52,1,1,1,0,1,1,1,1,1,1,1,1,1,1,64,1,1,1.0,Train
21,1,50,0,5,0,1,1,1,1,1,0,1,1,1,62,1,1,1,1,1,1,0,76,67,12,36,2,24,63,2,1,3,3,2,1,0,1,1,0,0,61,8,691,890,111,1,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,18,1,95,24,479,868,869,764,764,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,70,0,1,0,1,1,0,1,9,197,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,1.0,Train
26,1,45,0,1,0,1,1,1,1,1,1,1,1,1,62,1,1,1,1,0,0,2,76,67,12,36,2,24,63,0,1,1,3,1,0,1,1,2,0,2,61,11,211,616,111,0,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,0,78,3,637,224,230,208,208,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,70,1,1,0,1,1,1,1,2,143,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,1.0,Train
15,1,129,1,5,2,1,1,1,1,0,1,0,1,1,62,1,1,1,1,1,1,6,76,67,14,36,7,24,63,2,2,1,3,2,1,0,2,0,2,1,61,48,389,176,111,0,2,0,2,5,1,1,1,1,1,1,1,1,1,12,1,1,1,1,2,212,3,14,1,58,6,47,236,244,218,218,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,70,1,1,0,1,1,0,0,4,73,39,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,1.0,Train
29,0,13,1,5,0,1,1,0,1,1,1,1,1,1,62,1,1,1,1,1,0,4,76,67,12,36,2,24,41,2,2,3,3,2,1,0,1,0,1,0,61,10,909,305,15,1,1,0,1,3,0,1,1,1,0,0,0,1,1,12,1,1,1,3,1,201,2,14,3,60,9,882,1020,1021,882,882,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,70,0,1,0,1,0,0,0,2,11,77,1,1,1,1,1,1,1,0,0,1,1,1,1,1,64,1,1,1.0,Train
14,0,89,1,5,2,1,1,1,1,1,1,1,1,1,62,1,1,1,1,0,1,5,76,67,12,36,2,24,63,2,1,1,3,2,0,0,1,2,0,2,61,1,772,701,99,0,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,3,107,18,213,716,718,635,635,0,1,1,1,1,1,1,0,1,51,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,70,1,1,0,0,1,0,0,2,32,77,1,1,1,1,1,0,1,1,0,0,1,1,1,1,64,1,1,1.0,Train
12,1,74,1,5,0,1,1,1,1,0,1,0,1,1,62,1,1,1,1,1,1,4,76,67,12,36,2,24,63,2,1,1,3,2,1,0,1,0,0,1,61,17,880,741,55,1,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,49,3,78,9,21,800,802,709,709,1,0,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,70,1,0,0,1,0,0,0,2,167,34,1,1,1,1,1,1,1,0,1,1,1,1,1,1,64,1,1,1.0,Train
21,0,65,1,5,0,1,1,1,1,1,0,0,1,1,62,1,1,1,1,0,0,1,76,67,12,36,2,24,63,2,0,1,3,2,1,0,1,1,0,0,17,48,942,102,4,0,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,3,17,14,480,687,688,612,612,1,1,1,1,1,1,1,1,0,51,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,70,0,1,0,1,1,0,0,2,52,77,1,1,1,1,1,1,1,1,0,1,1,1,1,1,64,1,1,1.0,Train
20,0,55,1,0,0,1,1,1,1,1,0,0,1,1,62,1,1,1,1,0,1,2,76,67,12,36,2,24,63,0,1,3,3,1,1,1,1,0,0,1,61,24,360,711,42,0,0,1,1,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,1,67,11,732,127,131,112,114,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,70,1,1,1,0,0,1,1,2,120,52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,1.0,Train
49,0,74,1,5,2,0,1,1,1,1,1,1,1,1,62,1,1,1,1,1,0,0,68,58,12,36,2,24,30,2,2,5,3,1,0,1,1,2,0,2,61,48,1012,164,111,0,1,0,1,0,1,1,1,1,1,1,1,1,1,12,0,1,1,6,2,72,0,49,5,70,23,38,825,827,731,731,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,70,1,1,1,1,0,0,1,0,79,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,1.0,Train
36,0,87,1,5,2,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,1,5,11,8,12,36,2,24,63,2,0,3,3,2,1,0,1,0,0,1,61,5,910,324,21,1,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,1,86,28,577,643,645,577,577,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,40,0,1,0,0,0,0,0,4,163,28,1,1,1,1,1,1,1,1,1,1,1,1,0,1,64,1,0,1.0,Train
12,0,47,1,5,0,1,1,1,1,1,1,0,1,1,62,1,1,1,1,1,1,6,51,43,14,36,5,24,30,2,2,3,3,2,0,0,1,2,0,2,61,17,578,459,111,0,0,0,2,1,1,1,1,1,0,0,1,1,0,12,1,1,1,3,1,42,1,14,1,78,6,22,194,196,178,178,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,70,1,1,0,0,1,1,1,2,9,77,1,1,1,0,0,0,1,0,0,1,0,0,1,1,64,1,1,1.0,Train
23,1,38,1,5,2,1,1,1,1,1,1,0,1,1,62,1,1,1,1,1,1,6,3,1,14,36,4,24,50,2,2,3,3,2,1,0,0,1,0,1,54,36,690,792,111,0,0,0,2,2,0,1,1,0,1,0,0,1,1,12,1,1,1,3,1,125,1,14,1,116,3,553,545,549,491,491,0,0,0,0,0,1,1,1,1,51,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,70,1,1,0,1,1,1,1,9,197,39,1,0,1,0,1,0,1,1,1,1,1,1,1,1,64,1,1,0.0,Train
15,0,141,1,5,0,1,1,1,1,1,1,0,1,1,62,1,1,1,1,0,1,4,75,42,14,4,6,24,30,2,2,3,3,2,0,0,1,2,0,2,61,38,527,181,47,0,0,0,0,3,0,1,1,1,0,0,1,1,1,12,1,1,1,6,0,36,1,14,3,53,18,18,179,182,164,165,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,70,1,1,0,1,1,1,1,2,150,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,0.0,Train
21,1,141,0,5,2,1,0,0,1,1,1,1,0,1,62,0,1,1,1,1,1,6,71,61,14,36,5,24,18,2,2,3,3,2,1,0,1,0,0,0,61,17,594,252,111,1,0,0,2,2,1,1,1,0,1,0,1,0,1,12,0,1,1,4,1,11,2,37,3,74,6,354,535,511,482,482,1,0,1,1,1,1,1,1,1,36,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,70,1,1,0,0,0,0,1,1,76,77,1,1,1,1,0,1,1,0,1,1,1,0,0,1,64,1,1,1.0,Train
17,1,37,1,5,0,1,1,1,1,1,1,1,1,1,13,1,1,1,1,1,1,6,55,67,14,36,5,24,42,0,2,3,3,0,1,1,1,0,0,1,61,17,896,51,111,1,0,0,2,1,1,0,0,1,0,0,0,1,1,12,1,1,1,3,1,159,2,14,3,92,5,751,832,834,736,736,1,1,1,1,1,1,1,1,0,51,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,70,1,1,1,1,1,1,0,1,135,22,1,1,1,1,1,1,1,0,1,1,0,1,1,1,64,1,1,1.0,Train
14,0,96,1,5,0,1,1,1,1,1,1,0,1,1,62,1,1,1,1,1,1,5,50,42,12,36,2,24,63,2,1,1,3,2,0,0,0,2,0,2,61,8,10,87,111,0,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,13,3,0,8,414,294,300,264,264,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,70,0,1,0,1,1,1,0,4,21,77,1,1,1,1,1,1,1,1,0,1,1,1,1,1,64,1,1,1.0,Train
13,0,11,1,5,1,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,0,3,76,67,12,36,2,24,63,2,1,3,3,2,1,0,1,0,0,1,61,10,750,235,43,0,0,1,1,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,1,0,18,956,950,952,824,824,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,70,1,1,0,1,1,1,0,2,189,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,1,1,1.0,Train
19,0,16,1,5,2,1,1,1,1,1,0,1,1,1,62,1,1,1,0,1,0,2,11,8,12,36,2,24,63,2,0,3,3,2,1,0,1,1,0,1,57,8,168,696,69,0,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,1,95,32,55,559,562,503,503,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,70,0,1,0,1,1,1,0,2,1,34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,1.0,Train
19,1,8,1,5,0,1,1,1,1,1,1,0,1,1,62,1,1,1,1,1,1,6,76,67,14,36,9,10,53,2,2,1,3,2,1,0,1,1,0,1,55,28,130,491,111,0,0,0,2,3,0,1,1,1,0,0,1,1,1,12,1,1,1,3,0,36,1,14,3,0,7,312,219,224,203,203,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,70,1,1,1,1,1,1,1,2,182,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,0.0,Train
15,0,49,1,5,0,1,1,1,0,1,0,1,1,1,62,1,1,0,1,1,0,1,76,67,12,36,2,24,63,2,1,3,3,2,0,0,1,2,0,2,61,14,312,194,36,1,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,3,86,10,1016,86,90,78,78,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,70,1,1,0,1,0,0,0,2,58,77,1,1,1,1,1,0,1,0,1,1,1,1,1,1,64,1,1,1.0,Train
14,1,6,1,5,1,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,0,5,0,47,14,34,2,24,63,0,2,3,3,0,1,1,2,1,2,0,61,3,823,588,55,1,2,0,1,5,1,1,1,1,1,1,1,1,1,12,1,1,1,0,2,212,3,58,1,1,12,943,594,596,534,534,1,1,1,1,1,1,1,1,1,51,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,70,1,1,1,1,1,1,1,2,58,77,1,1,1,1,1,1,1,1,1,1,0,1,1,1,64,1,1,1.0,Train
17,0,16,0,5,2,0,1,1,1,1,1,0,1,1,62,1,1,1,1,1,1,0,75,8,5,36,2,24,30,2,2,3,3,2,1,0,1,0,0,1,61,10,788,553,4,0,0,0,1,1,1,1,1,1,0,0,1,1,0,12,1,0,1,3,0,23,1,14,3,80,11,646,585,588,526,526,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,70,1,1,1,1,1,1,1,4,108,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,1.0,Train
16,0,82,1,5,2,1,1,1,1,1,1,0,1,1,62,1,1,1,1,1,1,1,76,67,3,36,2,24,44,0,2,3,3,0,1,1,1,0,0,1,61,17,90,897,84,1,0,0,0,3,1,0,1,1,1,1,1,1,1,12,1,1,1,4,1,133,1,14,1,36,6,500,117,122,105,105,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,1,1,1,1,1,1,1,2,163,20,1,1,1,0,1,1,1,1,1,1,1,1,1,1,64,1,1,0.0,Train
27,1,74,1,0,2,0,1,1,1,1,1,1,1,1,62,1,1,1,1,1,1,1,68,58,12,36,7,24,63,0,1,3,3,1,1,1,1,0,0,1,61,10,251,562,31,0,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,49,0,67,1,966,688,690,613,613,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,70,1,1,0,1,0,1,0,6,18,8,1,1,1,1,1,1,1,0,1,1,1,1,1,1,64,1,1,1.0,Train
49,0,141,1,5,3,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,0,6,79,70,14,36,9,24,63,2,0,5,3,2,2,2,2,2,2,2,61,17,158,921,111,2,2,1,2,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,62,5,45,13,815,968,970,921,921,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,70,0,1,0,1,1,0,0,10,197,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,1.0,Train
20,1,122,1,5,0,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,1,2,34,27,12,36,2,24,63,2,1,3,3,2,1,0,1,0,1,1,61,6,244,3,24,0,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,19,1,0,6,680,593,595,533,533,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,70,0,1,0,1,1,0,0,2,46,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,1.0,Train
16,1,74,1,5,0,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,1,1,68,58,1,36,2,24,16,2,2,1,3,2,0,0,1,2,0,2,61,3,1044,308,26,1,0,0,0,2,1,1,1,1,0,1,1,1,1,12,1,1,1,4,1,15,1,49,1,70,2,195,821,823,727,727,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,70,1,1,1,1,1,1,0,9,197,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,Train
18,0,83,1,5,0,1,1,0,1,1,1,1,1,1,62,1,1,1,0,1,0,5,23,17,12,36,2,24,63,2,1,1,3,2,0,0,1,2,0,2,61,26,241,776,32,0,0,1,1,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,15,3,61,3,962,987,989,855,855,1,1,1,0,1,1,1,1,1,51,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,70,1,1,0,1,1,1,0,6,132,77,0,1,1,1,1,1,1,0,1,0,1,1,0,1,64,1,1,1.0,Train
10,0,9,1,5,2,1,1,0,1,1,1,1,1,1,62,1,1,1,1,1,1,5,38,31,2,36,6,24,63,2,1,3,3,2,1,0,1,0,1,1,61,32,588,692,111,0,2,1,1,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,3,27,6,155,964,967,836,836,1,1,1,1,1,1,0,1,1,51,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,70,1,1,1,1,1,1,1,2,19,8,1,1,1,1,1,1,1,0,1,1,1,1,1,1,64,1,1,0.0,Train
49,0,25,1,5,3,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,1,6,79,70,14,36,9,24,43,2,2,5,3,2,2,2,2,2,2,2,61,32,152,921,111,2,2,0,2,0,1,1,1,1,1,1,0,1,1,12,1,1,1,4,0,212,1,62,5,0,2,6,347,352,921,921,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,70,1,1,0,1,1,1,1,10,197,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,1,1,0.0,Train
6,2,141,1,5,2,1,1,0,1,1,1,1,1,1,62,1,1,1,1,1,1,6,55,47,14,36,5,24,63,2,2,3,3,2,0,0,1,2,0,2,61,3,777,357,111,0,0,0,2,5,1,1,1,1,1,1,1,1,1,12,1,1,1,1,2,212,3,58,3,0,2,1006,918,920,799,799,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,70,1,1,1,1,1,1,0,7,197,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,0.0,Train
